"TIME", "PRESSURE1", "TEMPERATURE1"
1.064340000000e+09, 7.881565777371e+06, 4.182049645801e+02
1.066968000000e+09, 7.881565777371e+06, 4.181481762178e+02
1.069596000000e+09, 7.881565777371e+06, 4.180911611290e+02
1.072224000000e+09, 7.881565777371e+06, 4.180339226309e+02
1.074852000000e+09, 7.881565777371e+06, 4.179764640481e+02
1.077480000000e+09, 7.881565777371e+06, 4.179187887116e+02
1.080108000000e+09, 7.881565777371e+06, 4.178608999579e+02
1.082736000000e+09, 7.881565777371e+06, 4.178028011286e+02
1.085364000000e+09, 7.881565777371e+06, 4.177444955695e+02
1.087992000000e+09, 7.881565777371e+06, 4.176859866296e+02
1.090620000000e+09, 7.881565777371e+06, 4.176272776610e+02
1.093248000000e+09, 7.881565777371e+06, 4.175683720177e+02
1.095876000000e+09, 7.881565777371e+06, 4.175092730549e+02
1.098504000000e+09, 7.881565777371e+06, 4.174499841289e+02
1.101132000000e+09, 7.881565777371e+06, 4.173905085955e+02
1.103760000000e+09, 7.881565777371e+06, 4.173308498104e+02
1.106388000000e+09, 7.881565777371e+06, 4.172710111275e+02
1.109016000000e+09, 7.881565777371e+06, 4.172109958991e+02
1.111644000000e+09, 7.881565777371e+06, 4.171508074747e+02
1.114272000000e+09, 7.881565777371e+06, 4.170904492009e+02
1.116900000000e+09, 7.881565777371e+06, 4.170299244202e+02
1.119528000000e+09, 7.881565777371e+06, 4.169692364710e+02
1.122156000000e+09, 7.881565777371e+06, 4.169083886863e+02
1.124784000000e+09, 7.881565777371e+06, 4.168473843941e+02
1.127412000000e+09, 7.881565777371e+06, 4.167862269157e+02
1.130040000000e+09, 7.881565777371e+06, 4.167249195662e+02
1.132668000000e+09, 7.881565777371e+06, 4.166634656531e+02
1.135296000000e+09, 7.881565777371e+06, 4.166018684764e+02
1.137924000000e+09, 7.881565777371e+06, 4.165401313277e+02
